installed_capacity,eic_count,prediction_unit_id,county,datetime,is_consumption,dayofyear,hour,surface_solar_radiation_downwards_fcast_mean_by_county,dayofweek,product_type,surface_solar_radiation_downwards_fcast_mean,is_business,lowest_price_per_mwh,highest_price_per_mwh,temperature_fcast_mean_by_county,direct_solar_radiation_fcast_mean_by_county,direct_solar_radiation_fcast_mean
279.3,16.0,15,4,1655517600000000000,0,169,2,0.0,5,1,0.0,0,115.01,121.0,12.052651977539087,0.0,0.0
1564.5,52.0,4,0,1638738000000000000,0,339,21,0.0,6,1,0.0,1,86.62,87.69,-10.441354370117164,0.0,0.0
135.0,9.0,65,2,1680692400000000000,1,95,11,311.2941493055555,2,1,150.00161597222223,1,53.45,57.99,3.7686401367187727,59.86729003906248,13.56468263165507
133.9,9.0,13,3,1657695600000000000,0,194,7,259.9893646918402,2,1,206.7160017288773,1,160.1,171.0,17.45911051432294,559.9802488425926,395.2930784722222
1549.56,122.0,54,14,1641589200000000000,0,7,21,0.0,4,3,0.0,0,92.74,108.0,-8.381079101562477,0.0,0.0
1345.69,148.0,0,0,1639702800000000000,1,351,1,0.0,4,1,0.0,0,85.01,89.0,2.012158203125023,0.0,0.0
1689.5,21.0,29,7,1675717200000000000,1,37,21,0.0,0,1,0.0,1,62.5,66.92,-2.522870551215255,0.035190972222204034,0.0010576388888825798
239.09,23.0,62,2,1669140000000000000,1,326,18,0.0,1,1,0.0,0,116.0,131.37,-2.9756225585937273,0.0,0.0
1620.57,180.0,0,0,1642946400000000000,1,23,14,37.79707465277777,6,1,44.16128206018519,0,82.5,86.0,-1.4612670898437272,18.83555555555555,25.354192592592593
106.0,6.0,65,2,1648648800000000000,0,89,14,485.0693055555556,2,1,488.25792777777775,1,83.41,89.0,-0.19055786132810226,534.1902777777779,577.4732407407407
5187.88,448.0,45,11,1664607600000000000,1,274,7,12.69702806260854,5,3,7.562721581127017,0,178.0,210.0,4.473443603515648,91.45555555555548,57.37801111111111
358.0,14.0,40,10,1654570800000000000,0,158,3,0.0,1,1,0.0,1,96.0,98.0,12.030338541666692,0.0,0.0
636.0,52.0,16,4,1658750400000000000,1,206,12,693.8161111111111,0,3,682.5732962962962,0,159.74,200.0,23.020486450195335,726.4463888888888,698.0769666666666
338.0,14.0,40,10,1647403200000000000,1,75,4,0.0,2,1,0.0,1,80.0,97.0,0.8002156575521061,0.0,0.0
864.2,20.0,33,8,1652090400000000000,1,129,10,599.2936111111109,0,3,570.5588555555555,1,101.1,108.5,9.120080566406275,661.9166666666667,661.8602518518518
470.0,9.0,67,11,1681621200000000000,1,106,5,0.0,6,0,0.0,1,43.0,49.39,1.9893432617187727,0.0,0.002007060185185333
1723.06,131.0,54,14,1649206800000000000,1,96,1,0.0,2,3,0.0,0,114.74,125.52,-3.8296468098958107,0.0,0.0
2550.26,203.0,54,14,1675314000000000000,1,33,5,0.0,3,3,0.0,0,62.0,66.49,-0.9297037760416439,0.0,0.0
482.6,9.0,66,4,1653976800000000000,0,151,6,31.889682617187603,1,1,29.969251135706017,1,102.0,108.0,11.828393554687525,12.823611111111111,16.069703703703695
239.5,9.0,40,10,1631685600000000000,1,258,6,-0.00046296296301309134,2,1,0.37162384259259107,1,46.51,48.19,11.72380981445315,9.259259252305853e-05,6.2163999999999815
620.0,15.0,64,15,1684972800000000000,0,145,0,0.0,3,0,0.0,1,33.56,36.96,13.475659179687526,-0.07688888888878861,0.0055999999998797186
406.9,37.0,19,5,1656806400000000000,1,184,0,0.0,6,1,0.0,0,146.5,155.0,20.70093180338544,0.06078703703633434,0.01290555555546232
176.70000000000002,17.0,50,13,1668690000000000000,0,321,13,32.021093750000006,3,1,51.77315300925926,0,118.5,125.0,1.4945312500000227,3.804419216579867,46.24993032769097
1200.47,101.0,32,8,1677193200000000000,1,54,23,0.0,3,3,0.0,0,49.0,64.99,-4.282690429687477,0.0,0.0
308.90000000000003,15.0,13,3,1651917600000000000,1,127,10,606.2275462962962,5,1,584.1045240740741,1,102.0,111.12,13.730533854166692,830.809675925926,774.0089648148148
265.5,19.0,53,14,1635170400000000000,1,298,14,171.69774305555555,0,1,168.92843935185184,0,67.39,67.85,8.923984781901066,265.8676533564815,253.52371261574075
305.7,30.0,11,3,1677459600000000000,0,58,1,0.0,0,1,0.0,0,46.0,60.0,-11.609391276041642,0.0,0.0
1417.1,120.0,39,10,1644926400000000000,1,46,12,116.18792824074073,1,3,199.21471342592594,0,73.0,80.0,2.4285064697265852,110.97363715277777,353.7636815972222
334.8,31.0,25,7,1632981600000000000,0,273,6,0.0,3,1,0.0,0,49.62,57.4,8.700694444444467,0.0,0.0
469.2000000000001,9.0,66,4,1657310400000000000,1,189,20,91.00402777777799,4,1,90.19928703703708,1,150.01,175.0,19.34974060058596,198.20736111111114,180.65595370370363
112.0,9.0,44,11,1631404800000000000,1,255,0,0.0,6,2,0.0,0,47.6,47.9,12.988198852539087,0.0,0.0
745.83,52.0,12,3,1642039200000000000,1,13,2,0.0,3,3,0.0,0,76.01,96.82,1.0606933593750227,0.0,0.0
751.7,17.0,33,8,1633316400000000000,1,277,3,0.0,0,3,0.0,1,65.51,66.99,6.909753417968773,0.0,0.0
1702.1,169.0,43,11,1681344000000000000,1,103,0,0.0,3,1,0.0,0,47.0,52.73,7.300515747070335,0.0,0.0
2515.8,93.0,4,0,1677726000000000000,1,61,3,0.011138888888899594,3,1,0.007583333333324527,1,49.03,60.87,0.7528686523437728,0.018222222222220794,0.0016296296296127312
300.0,15.0,36,9,1681228800000000000,0,101,16,356.80930555555557,1,1,357.8150537037037,1,48.2,50.43,13.998274739583358,504.90777777777777,486.1605185185185
543.58,21.0,37,9,1635638400000000000,1,304,0,0.0,6,3,0.0,1,63.0,67.98,6.136865234375023,0.0,0.0
2515.8,93.0,4,0,1677888000000000000,0,63,0,0.0,5,1,0.0,1,50.31,54.69,-0.4732482910156023,0.0,0.0
4104.8,76.0,56,14,1656486000000000000,0,180,7,265.80285011574085,2,3,254.20708715277777,1,124.0,129.5,22.55408121744794,501.9059816261574,477.13359644097227
630.9000000000001,46.0,16,4,1648234800000000000,1,84,19,0.0,4,3,0.0,0,82.1,84.5,3.5406280517578352,0.0,0.0
294.2,29.0,11,3,1673146800000000000,1,8,3,0.0,6,1,0.0,0,74.01,80.5,-12.035869344075499,0.0,0.0
395.0,9.0,67,11,1660536000000000000,0,227,4,-0.013333333333093812,0,0,0.0003259259259660518,1,180.0,198.0,18.102014160156273,0.0,0.0
82.0,8.0,44,11,1642075200000000000,1,13,12,139.34115451388888,3,2,129.07191747685184,0,76.01,96.82,2.7531219482422102,532.3414594184028,471.59337052951395
620.9000000000001,72.0,7,1,1685376000000000000,0,149,16,641.245277777778,0,3,585.4658407407408,0,28.1,34.1,10.25323893229169,839.3810648148146,741.1958203703704
259.1,8.0,66,4,1676005200000000000,1,41,5,0.0,4,1,0.0,1,59.0,62.0,0.19968566894533524,0.0,0.0
300.0,15.0,36,9,1681840800000000000,0,108,18,190.3499074074072,1,1,181.76110740740745,1,47.21,51.49,8.351973470052107,347.6002314814811,323.15317962962956
112.0,25.0,1,0,1663430400000000000,1,260,16,217.77947222222218,5,2,219.47985740740734,0,193.0,231.5,11.899145507812523,305.92538888888896,304.29718148148146
1073.0,27.0,46,11,1633950000000000000,1,284,11,354.53917534722217,0,1,274.78030127314815,1,64.0,67.0,8.242211914062523,781.4253564453127,505.447637926794
1468.6,14.0,28,7,1634068800000000000,1,285,20,0.0,1,0,0.0,1,67.0,67.83,8.055247667100717,0.0,0.0
198.1,10.0,13,3,1684753200000000000,1,142,11,607.2008333333333,0,1,649.1275888888889,1,34.11,37.0,21.047143554687523,517.8220833333332,656.4456092592593
304.3,25.0,34,9,1637802000000000000,0,329,1,0.0,3,1,0.0,0,82.94,86.9,4.623071289062523,0.0,0.0
1113.52,93.0,35,9,1648922400000000000,0,92,18,155.77273148148166,5,3,151.3313685185186,0,122.0,133.84,-0.26041259765622726,494.7354166666664,467.52166851851854
1160.0,5.0,21,5,1636408800000000000,1,312,22,0.0001475694444460831,0,0,0.0005031250000043447,1,69.79,74.93,0.2857096354166894,0.0,0.0
2727.7000000000003,51.0,14,3,1664532000000000000,1,273,10,264.6500173611111,4,3,229.02912847222223,1,185.0,212.0,8.80499674479169,427.06552662037035,356.7040451388889
2685.5,73.0,23,5,1641898800000000000,0,11,11,68.80336516203704,1,3,77.5364318287037,1,94.0,103.98,-10.94499816894529,49.69375496193214,76.09926607304325
724.89,66.0,38,10,1683079200000000000,0,123,2,0.0,2,1,0.0,0,45.11,52.0,4.77710876464846,0.0,0.0
2194.2000000000003,65.0,42,10,1664917200000000000,0,277,21,0.0,1,3,0.0,1,165.0,193.0,11.351388549804712,0.0,0.0
139.5,8.0,47,11,1634889600000000000,0,295,8,19.530036892361117,4,2,12.030383188657407,1,66.47,67.69,5.539605712890648,112.27381076388889,73.6769440972222
1069.1,93.0,25,7,1664150400000000000,1,269,0,0.0,0,1,0.0,0,180.0,219.99,9.01727701822919,0.0,0.0
2710.7000000000003,50.0,14,3,1661144400000000000,1,234,5,0.0,0,3,0.05268541666666376,1,222.22,240.0,18.575097656250023,0.18962962962965926,0.7508564814814858
720.0,7.0,17,4,1651316400000000000,0,120,11,663.2841666666666,5,0,650.0153074074075,1,96.05,120.0,5.995523071289085,786.6016666666667,779.4671481481481
136.20000000000002,12.0,50,13,1634860800000000000,1,295,0,0.0,4,1,0.0,0,66.47,67.69,8.829217529296898,-0.0239496527777305,-0.008305208333329499
320.5,14.0,8,1,1658638800000000000,1,205,5,10.11134729456019,6,3,14.379071368634262,1,159.85,166.75,16.769942220052105,24.544305555555365,24.551738483796278
3568.3,73.0,56,14,1642834800000000000,0,22,7,0.0,5,3,0.0,1,77.0,84.99,-2.9465901692708107,0.0,0.0
115.5,7.0,65,2,1644980400000000000,1,47,3,0.0,2,1,0.0,1,74.25,80.43,2.1327148437500227,0.0,0.0
912.58,33.0,37,9,1658458800000000000,0,203,3,0.0,4,3,0.0,1,158.24,185.0,16.076562500000023,0.0,0.0
851.0,28.0,10,2,1669100400000000000,1,326,7,0.0,1,3,0.0,1,116.0,131.37,-5.148565673828102,0.0,0.0
1345.1,114.0,35,9,1661367600000000000,0,236,19,33.79476851851852,2,3,56.20045740740738,0,240.0,285.0,20.05939127604169,30.89050925925926,76.72778333333335
258.8,14.0,15,4,1651168800000000000,0,118,18,140.46569444444424,3,1,149.75268703703696,0,100.0,116.37,4.317803955078148,121.38875000000053,166.610912962963
1033.4,27.0,52,13,1637362800000000000,0,323,23,0.0,4,3,0.0,1,85.21,90.99,7.044946289062523,0.0,0.0
87.0,5.0,41,10,1651064400000000000,0,117,13,660.5914814814813,2,2,648.1162814814815,1,99.51,108.0,4.971266682942731,657.635787037037,678.9451796296297
120.0,7.0,65,2,1667811600000000000,1,311,9,26.23257758246528,0,1,44.78103313802083,1,103.5,124.99,6.60798034667971,3.9820817057291675,12.931052076099538
4368.6,80.0,56,14,1679151600000000000,0,77,15,220.51111111111118,5,3,137.38364444444443,1,44.08,50.0,4.321923828125023,177.2520833333333,54.064883333333356
110.0,8.0,62,2,1639774800000000000,1,351,21,0.0,4,1,0.0,0,85.01,89.0,-0.27716674804685226,0.0,0.0
910.5,22.0,3,0,1671598800000000000,1,355,5,0.0,2,0,0.0,1,105.0,114.0,3.6057739257812726,0.0,0.0
324.20000000000005,6.0,24,6,1648310400000000000,0,85,16,122.1774999999999,5,3,150.90579629629633,1,75.0,85.0,1.5593963623047102,120.24000000000024,197.84213333333338
658.0,11.0,3,0,1662044400000000000,1,244,15,409.2849444444445,3,0,378.87309259259257,1,234.0,279.0,14.114562988281275,503.4635086805556,393.20573090277776
1401.65,117.0,20,5,1656230400000000000,0,177,8,428.4766203703704,6,3,410.6047981481482,0,128.1,135.0,22.818159993489605,722.7280555555557,698.2164111111111
937.9,27.0,52,13,1673316000000000000,0,10,2,0.0,1,3,0.0,1,73.0,88.0,-4.243994140624977,0.0,0.0
309.90000000000003,43.0,57,15,1666918800000000000,0,301,1,0.0,4,1,0.0,0,95.0,134.78,10.427307128906275,0.0,0.0
31.200000000000003,6.0,26,7,1662649200000000000,1,251,15,348.10655864197525,3,2,344.25770925925923,0,224.0,232.37,13.495524766710094,340.5981790123455,346.8907222222222
120.0,7.0,65,2,1668790800000000000,1,322,17,0.0,4,1,0.0,1,108.0,123.82,-3.8351196289062273,0.0,0.0
366.0,14.0,36,9,1646719200000000000,0,67,6,0.0,1,1,0.0531765046296249,1,96.5,110.0,-4.909318033854144,0.0,0.9618592592592601
215.5,31.0,1,0,1667116800000000000,0,303,8,38.50573177083334,6,2,45.99083825231481,0,88.29,122.0,6.571295166015648,63.44459895833334,109.77051006944446
118.0,26.0,1,0,1664341200000000000,0,271,5,0.0,2,2,0.0,0,184.74,198.0,6.771240234375023,0.0,0.0
928.7,62.0,58,15,1633582800000000000,1,280,5,0.0,3,3,0.0,0,66.0,67.83,6.978698730468773,0.0,0.0
367.7000000000001,19.0,8,1,1684566000000000000,0,140,7,247.87872685185187,5,3,264.6965787037037,1,35.0,40.23,9.359592692057316,610.8381394675926,608.8843024305556
425.7000000000001,29.0,15,4,1680303600000000000,1,90,23,0.0,4,1,0.0,0,46.34,51.88,0.37778625488283524,0.0,0.0
3233.37,270.0,45,11,1640070000000000000,0,355,7,0.0,1,3,0.0,0,88.97,94.4,-8.005682373046852,0.0,0.0
1026.4,26.0,52,13,1640509200000000000,1,360,9,16.693295423719622,6,3,8.174288016312211,1,102.5,103.74,-11.786230468749975,108.45756998697918,58.716058875868065
28.5,7.0,44,11,1644152400000000000,1,37,13,56.463246527777784,6,2,81.95062430555556,0,80.49,86.0,1.0030303955078352,0.035555555555555785,40.92195555555556
97.0,7.0,47,11,1648472400000000000,0,87,13,267.02625000000006,0,2,369.80758333333335,1,83.02,88.7,6.506127929687523,134.9425781250004,341.2413633101852
2796.2000000000003,52.0,14,3,1683122400000000000,0,123,14,362.107361111111,2,3,574.7517462962962,1,45.11,52.0,8.992985026041689,182.4200462962962,554.9706833333333
463.6,11.0,29,7,1650607200000000000,0,112,6,33.79354630835277,4,1,39.585497388599535,1,93.74,99.75,5.257402886284745,158.45683738425907,183.0708929398148
166.20000000000002,14.0,50,13,1653789600000000000,1,149,2,0.0,6,1,0.0,0,102.5,108.0,6.123254394531273,0.0,0.0
423.9,40.0,34,9,1647180000000000000,1,72,14,350.39356481481485,6,1,370.2384240740741,0,103.0,113.9,5.818017578125023,482.9131481481481,620.1443185185185
161.5,12.0,62,2,1651215600000000000,0,119,7,144.40761067708343,4,1,177.8147699363426,0,99.5,114.0,1.7764984130859602,228.01783474392374,460.19281252170134
340.90000000000003,47.0,57,15,1670378400000000000,0,341,2,0.0,2,1,0.0,0,130.0,145.9,-3.2883666992187273,0.0,0.0
82.0,5.0,47,11,1636178400000000000,0,310,6,0.0,5,2,0.0,1,65.11,79.89,5.162164306640648,0.0,0.0
1710.0,8.0,17,4,1659528000000000000,0,215,12,627.7434722222223,2,0,597.9840648148148,1,189.98,199.0,21.23945007324221,587.6984288194443,573.2481769675925
1518.65,128.0,20,5,1657609200000000000,0,193,7,78.04217357494221,1,3,87.00041061197918,0,160.0,169.0,17.583637491862003,7.803703703703778,40.17911111111111
472.1,18.0,55,14,1653631200000000000,1,147,6,76.73445059317127,4,1,82.93608022280094,1,102.0,121.95,10.050948079427108,73.4459432870371,104.37560254629626
418.45,36.0,9,2,1642849200000000000,1,22,11,84.70986979166668,5,3,86.41815868055556,0,77.0,84.99,-2.8024810791015398,46.81499399820964,116.37872733154295
813.53,57.0,12,3,1654297200000000000,1,154,23,0.0,4,3,0.0,0,95.0,105.98,10.789188639322942,0.0,0.0
1375.59,125.0,25,7,1680271200000000000,0,90,14,106.90212962962961,4,1,136.6389,0,46.34,51.88,1.9949110243055783,2.949738057454449,15.14576768708407
1059.6,88.0,58,15,1659196800000000000,1,211,16,493.93952777777724,5,3,505.30118703703704,0,167.0,205.0,19.614904785156273,574.5905000000004,624.2317444444445
553.58,21.0,37,9,1640138400000000000,0,356,2,0.0,2,3,0.0,1,89.0,111.39,-6.838842773437477,0.0,0.0
630.9000000000001,46.0,16,4,1646996400000000000,0,70,11,418.2477777777777,4,3,411.2507111111111,0,106.0,127.37,0.30123291015627274,578.4199999999998,621.0442370370369
189.3,15.0,62,2,1654934400000000000,1,162,8,447.7548958333335,5,1,387.26634768518517,0,92.0,99.9,17.854638671875023,741.091857638889,585.2581391203704
8375.880000000001,803.0,2,0,1652414400000000000,1,133,4,0.017572916666690985,4,3,0.040719675925927845,0,100.0,120.0,6.57937927246096,1.4021736111111496,0.8847805555555514
259.5,10.0,47,11,1643644800000000000,0,31,16,1.696111111111101,0,2,3.3660962962963015,1,91.75,94.0,-2.8828338623046648,0.0,0.44444444444444436
16.0,6.0,61,0,1634727600000000000,1,293,11,28.86573578559027,2,2,30.36446171151621,1,67.2,67.79,7.302685546875023,0.0,0.5144407407407389
826.2,82.0,43,11,1644249600000000000,1,38,16,5.5918749999999875,0,1,12.781771296296297,0,80.8,84.0,0.2636962890625227,0.008888888888888887,20.63265185185185
937.9,27.0,52,13,1674266400000000000,1,21,2,0.0,5,3,0.0,1,55.0,71.0,-1.5217041015624773,0.0,0.0
5518.400000000001,114.0,48,11,1652475600000000000,0,133,21,2.70222222222219,4,3,6.678459259259368,1,100.0,120.0,8.85895690917971,19.759999999999422,42.4401777777777
303.8,19.0,15,4,1669150800000000000,1,326,21,0.0,1,1,0.0,0,116.0,131.37,-4.072851562499977,0.0,0.0
140.0,8.0,65,2,1664215200000000000,1,269,18,25.78347222222223,0,1,36.02756111111109,1,180.0,219.99,8.537164306640648,153.2202777777777,162.6398925925926
334.0,14.0,22,5,1665100800000000000,0,280,0,0.0,4,1,0.0,1,110.0,145.0,11.698078409830755,0.0,0.0
5780.400000000001,119.0,48,11,1649890800000000000,0,103,23,0.0,2,3,0.0,1,103.02,118.0,3.3616577148437727,0.0,0.0
153.70000000000002,16.0,1,0,1640966400000000000,0,365,16,0.011854166666671514,4,2,-0.0010050925925926828,0,79.0,94.0,-1.7029174804687273,0.0,0.0
622.0,8.0,49,12,1684976400000000000,0,145,1,0.0,3,3,0.0,1,33.56,36.96,13.98113403320315,0.0,0.0
263.90000000000003,14.0,13,3,1644224400000000000,1,38,9,33.01584472656251,0,1,28.50908546730324,1,80.8,84.0,0.10199381510418938,0.0,1.5062074074074072
7467.18,720.0,2,0,1637780400000000000,1,328,19,0.0,2,3,0.0,0,81.0,87.4,1.8951538085937727,0.0,0.0
1098.52,92.0,35,9,1643979600000000000,0,35,13,144.38151331018517,4,3,130.32735034722222,0,78.0,84.0,-5.663346354166644,148.30783854166657,223.1181496527778
994.08,36.0,37,9,1665954000000000000,0,289,21,0.0,6,3,0.0,1,110.0,135.0,11.954777018229189,0.0,0.0
303.8,19.0,15,4,1671627600000000000,0,355,13,22.908472222222223,2,1,24.45292777777778,0,105.0,114.0,2.1748291015625227,0.04222222222222403,0.6723851851851853
751.7,17.0,33,8,1633496400000000000,1,279,5,0.0,2,3,0.0,1,65.11,66.6,8.258752441406273,0.0,0.0
2437.2000000000003,52.0,30,7,1651802400000000000,0,126,2,0.0,4,3,0.0,1,105.0,115.12,6.062816026475717,0.0,0.0
1737.2,47.0,60,15,1663862400000000000,0,265,16,201.2554444444444,3,3,216.7963037037037,1,210.0,229.0,11.928729248046897,250.47119444444434,302.47427592592584
1839.91,167.0,35,9,1677265200000000000,1,55,19,0.0,4,3,0.0,0,50.78,61.0,-1.000565592447894,0.0,0.0
574.0,13.0,49,12,1663207200000000000,0,258,2,0.0,3,3,0.0,1,196.82,226.37,10.820443725585962,0.0,0.0
1778.7,49.0,60,15,1630778400000000000,0,247,18,117.7515,5,3,134.65295185185184,1,45.85,46.4,10.117553710937525,326.32952777777774,368.76674259259255
631.5,50.0,16,4,1652806800000000000,0,137,17,163.37986111111098,1,3,271.48712037037046,0,101.0,105.0,8.826577758789085,31.65638888888867,207.81710000000007
4269.1,80.0,56,14,1680440400000000000,0,92,13,620.6542592592592,6,3,604.576274074074,1,48.8,60.0,2.958174641927106,873.8133333333332,855.3426962962963
2600.6000000000004,86.0,42,10,1684929600000000000,0,144,12,750.9435648148147,2,3,711.2622314814815,1,34.0,35.4,15.052494303385439,826.5889814814814,746.6913814814815
323.70000000000005,12.0,22,5,1651341600000000000,1,120,18,183.22189814814806,5,1,218.45152777777776,1,96.05,120.0,5.896386718750023,245.02949074074073,371.5186166666667
1423.36,105.0,54,14,1630566000000000000,0,245,7,97.68209524649153,3,3,84.39508043167679,0,45.23,46.32,8.933455403645857,380.5070572916666,312.1350869212963
515.6,9.0,21,5,1677736800000000000,1,61,6,0.0,3,0,0.0,1,49.03,60.87,-0.04420572916664391,0.0,0.0
1492.89,118.0,58,15,1674140400000000000,1,19,15,22.249838541666655,3,3,23.251912615740743,0,51.0,71.07,0.2976440429687727,97.41511111111109,86.22791111111111
621.0,8.0,49,12,1673773200000000000,1,15,9,5.344270053439671,6,3,2.95789181269893,1,58.75,75.0,2.3886962890625227,0.0,0.0
150.9,20.0,1,0,1636588800000000000,0,315,0,0.0,3,2,0.0,0,65.0,75.99,8.369427490234397,0.0,0.0
2437.2000000000003,52.0,30,7,1653458400000000000,0,145,6,139.52740511670538,2,3,143.6711285734954,1,101.0,104.5,11.933652072482664,433.1703703703704,426.7528888888889
240.7,19.0,38,10,1631926800000000000,0,261,1,0.0,5,1,0.0,0,46.52,48.9,10.437534586588566,0.0,0.0
1710.0,8.0,17,4,1667862000000000000,1,311,23,0.0,0,0,0.0,1,103.5,124.99,5.753869628906273,0.0,0.0
1037.7,30.0,33,8,1658462400000000000,1,203,4,0.40947916666648476,4,3,0.30495787037036753,1,158.24,185.0,14.658837890625025,9.654444444443882,4.54371481481469
329.0,8.0,59,15,1635793200000000000,0,305,19,0.0,0,1,0.0,1,65.01,67.98,5.997924804687523,0.0,0.0
323.70000000000005,12.0,22,5,1646049600000000000,1,59,12,381.6743981481481,0,1,390.05887222222225,1,84.01,90.0,1.8782999674479395,799.756712962963,799.090638888889
17870.58,447.0,5,0,1677808800000000000,0,62,2,0.0,4,3,0.0,1,51.0,53.16,0.7124572753906477,0.0,0.0
491.5,45.0,34,9,1674385200000000000,0,22,11,65.26980324074074,6,1,69.85464768518518,0,61.0,70.15,-4.43334554036456,12.456200629340275,24.937978407118067
33.7,6.0,26,7,1650351600000000000,0,109,7,125.82074212721831,1,2,131.77967052228007,0,93.0,105.0,3.5135199652778004,396.93568287037033,409.21434953703704
1256.52,104.0,35,9,1655200800000000000,1,165,10,462.73390335648145,1,3,393.2306144675926,0,96.1,157.99,16.60779215494794,246.4296296296296,200.8208592592592
1737.2,47.0,60,15,1662357600000000000,0,248,6,8.936638888888853,0,3,4.877974074074073,1,219.99,235.98,5.686865234375023,47.689269097222315,26.134202430555565
300.6,5.0,21,5,1667916000000000000,0,312,14,60.32840856481482,1,0,70.1973863425926,1,101.7,115.0,8.214685058593773,155.64448802806712,166.92579173177083
1203.2,36.0,46,11,1644386400000000000,1,40,6,0.0,2,1,0.0,1,80.74,82.5,-2.1028656005859148,0.0,0.0
1476.21,125.0,35,9,1666911600000000000,1,300,23,0.01777777777778055,3,3,-0.00011851851852081134,0,96.0,117.5,10.808760579427108,-0.02972222222221295,-0.010285185185185433
1417.1,120.0,39,10,1645945200000000000,0,58,7,4.462051142939811,6,3,8.921790031828705,0,83.25,90.0,-0.31648356119789395,48.94870370370372,67.2124888888889
505.1,17.0,55,14,1638216000000000000,0,333,20,0.0,0,1,0.0,1,86.0,89.79,-4.645483398437477,0.0,0.0
1138.5,111.0,43,11,1657695600000000000,0,194,7,283.60714246961805,2,1,206.7160017288773,0,160.1,171.0,16.316613769531273,634.8365451388888,395.2930784722222
31.200000000000003,6.0,26,7,1663354800000000000,0,259,19,6.887623456790026,4,2,7.368492592592591,0,223.37,241.37,11.48370768229169,9.430015432098786,23.983457407407396
8550.25,178.0,48,11,1679058000000000000,1,76,13,443.7281944444444,4,3,439.069587037037,1,42.0,51.0,3.5100646972656477,660.4834722222222,616.1680944444444
554.5,17.0,31,8,1672426800000000000,0,364,19,0.0,4,1,0.0,0,81.0,100.0,2.4001708984375227,0.0,0.0037333333333332878
564.5,18.0,31,8,1673017200000000000,0,6,15,5.918967013888903,4,1,7.007618865740744,0,75.0,85.0,-11.361845397949196,89.07363823784726,59.861193793402784
2189.7000000000003,64.0,42,10,1657508400000000000,0,192,3,0.0,0,3,0.0,1,159.5,174.6,15.891880289713564,0.0,0.0
983.4,24.0,52,13,1649145600000000000,1,95,8,18.697421875000096,1,3,41.000699652777776,1,109.0,133.84,1.8108154296875227,0.0247753906251091,5.229571686921296
1318.6,10.0,28,7,1676840400000000000,0,50,21,0.0,6,0,0.0,1,46.0,58.0,0.0560953776041894,0.007746793016965593,-0.008687774884259798
387.6,17.0,55,14,1674586800000000000,0,24,19,0.0,1,1,0.0,1,67.0,71.91,0.47575276692710605,0.0,0.0
2268.7000000000003,38.0,14,3,1637798400000000000,0,329,0,0.0,3,3,0.0,1,82.94,86.9,2.3038574218750227,0.0,0.0
1468.6,14.0,28,7,1662458400000000000,0,249,10,378.4163020833333,1,0,366.8639465277778,1,231.37,256.36,12.297048611111135,516.4123707561729,480.9483905092593
2884.18,251.0,27,7,1669104000000000000,1,326,8,3.062074652777774,1,3,2.649185763888888,0,116.0,131.37,-3.211319986979144,4.732407407407401,2.4500518518518506
452.1,18.0,55,14,1659394800000000000,1,213,23,0.0,0,1,0.0,1,170.0,190.0,15.367130533854192,0.0,0.0
522.5,16.0,31,8,1656457200000000000,1,179,23,0.0,1,1,0.0,0,122.05,127.74,22.412011718750023,0.0,0.0
6247.75,130.0,48,11,1662195600000000000,0,246,9,346.061076388889,5,3,297.9920393518519,1,205.0,245.0,10.502160644531275,626.7847135416667,527.1448024305556
1689.5,21.0,29,7,1677970800000000000,0,63,23,0.0,5,1,0.0,1,50.31,54.69,-1.2592800564235884,0.0,0.0
1180.2,33.0,33,8,1673164800000000000,0,8,8,0.0,6,3,0.0,1,74.01,80.5,-10.966795349121071,0.0,0.02786759259259303
4968.215,508.0,0,0,1684940400000000000,0,144,15,587.0566111111111,2,1,628.4437518518519,0,34.0,35.4,16.777416992187522,590.8507222222222,704.2264851851852
4104.8,76.0,56,14,1654358400000000000,0,155,16,484.97500000000014,5,3,521.2942888888889,1,92.0,100.5,16.334863281250023,483.57750000000027,576.909411111111
24.5,5.0,26,7,1642492800000000000,0,18,8,0.0003819444444559,1,2,0.1103074074074087,0,81.01,87.74,-2.661420355902755,1.9140499614197546,6.016645023148151
505.1,17.0,55,14,1638100800000000000,1,332,12,50.12484953703704,6,1,44.15493842592593,1,85.0,89.99,-2.2752644856770607,0.1544444444444452,3.7092888888888886
1329.0,32.0,18,4,1639368000000000000,1,347,4,0.0,0,3,0.0,1,86.65,87.5,0.11562500000002277,0.0,0.0
130.0,7.0,65,2,1661050800000000000,0,233,3,0.0,6,1,0.0,1,225.0,240.0,17.765344238281273,0.0,0.0
1502.93,111.0,12,3,1680933600000000000,0,98,6,6.498292066786045,5,3,5.504092066786042,0,48.5,51.66,-1.3898274739583105,43.748176179108555,39.883139142071684
1778.7,49.0,60,15,1631894400000000000,1,260,16,201.81913888888894,4,3,185.42470925925923,1,47.9,48.9,10.072235107421898,237.5378055555555,160.96062037037035
146.5,11.0,62,2,1646632800000000000,0,66,6,0.0400000000000149,0,1,0.007937615740740535,0,90.0,105.0,-2.1158203124999773,1.2749826388888645,0.20937962962965564
2295.24,197.0,20,5,1676617200000000000,1,48,7,0.09730324074073941,4,3,0.07051111111110994,0,54.0,60.7,0.2914469401041894,0.0,0.0
